lng,lan,number
-8.614341,41.175702,1
-8.600166,41.182713,1
-8.592831,41.170536,1
-8.631387,41.179446,1
-8.569935,41.162499,1
-8.598132,41.161752,1
-8.649999,41.154228,1
-8.585685,41.148576,1
-8.649585,41.167287,1
-8.663166,41.173416,1
-8.607303,41.161536,1
-8.648091,41.157891,1
-8.644122,41.158197,1
-8.60049,41.158728,1
-8.613252,41.154426,1
-8.606457,41.144589,1
-8.614044,41.141133,1
-8.604684,41.153076,1
-8.610048,41.154696,1
-8.613909,41.17815,1
-8.678646,41.15727,1
-8.655408,41.1534,1
-8.681769,41.159637,1
-8.630127,41.169213,1
-8.621037,41.161059,1
-8.569737,41.160915,1
-8.645292,41.166189,1
-8.587188,41.146533,1
-8.654292,41.186421,1
-8.637957,41.15295,1
-8.608716,41.14755,1
-8.622873,41.164164,1
-8.587332,41.179779,1
-8.619858,41.148027,1
-8.61399,41.141313,1
-8.591211,41.105682,1
-8.606907,41.145732,1
-8.615556,41.140701,1
-8.611623,41.183874,1
-8.616105,41.178699,1
-8.649891,41.154309,1
-8.610705,41.145516,1
-8.610741,41.145507,1
-8.613333,41.166864,1
-8.670006,41.2371,1
-8.619255,41.141988,1
-8.595252,41.153967,1
-8.609454,41.167242,1
-8.602848,41.147937,1
-8.619768,41.148072,1
-8.649558,41.154246,1
-8.637273,41.163993,1
-8.591274,41.162724,1
-8.684973,41.166603,1
-8.63064,41.154714,1
-8.627751,41.175378,1
-8.610174,41.146272,1
-8.615601,41.140692,1
-8.592678,41.161689,1
-8.606862,41.14566,1
-8.674092,41.153832,1
-8.606493,41.144634,1
-8.649333,41.154363,1
-8.595972,41.157027,1
-8.59923,41.149116,1
-8.626554,41.166918,1
-8.579781,41.146479,1
-8.606484,41.144463,1
-8.550306,41.207166,1
-8.628894,41.16096,1
-8.614971,41.147721,1
-8.639514,41.164209,1
-8.613234,41.166855,1
-8.617995,41.170338,1
-8.591328,41.162724,1
-8.60049,41.181687,1
-8.596935,41.182353,1
-8.615619,41.148585,1
-8.649558,41.174982,1
-8.57475,41.142699,1
-8.62515,41.157729,1
-8.609688,41.151213,1
-8.643789,41.157513,1
-8.611137,41.149458,1
-8.609877,41.147721,1
-8.609724,41.147667,1
-8.627094,41.166963,1
-8.673858,41.149611,1
-8.606097,41.124852,1
-8.610732,41.146191,1
-8.621289,41.147442,1
-8.613828,41.147613,1
-8.586054,41.148972,1
-8.609841,41.147703,1
-8.597484,41.18211,1
-8.645022,41.162418,1
-8.609904,41.147739,1
-8.629074,41.169879,1
-8.619552,41.162625,1
-8.613117,41.140359,1
-8.609193,41.147865,1
-8.587458,41.142402,1
-8.609913,41.147739,1
-8.609949,41.147694,1
-8.613846,41.141367,1
-8.588034,41.175945,1
-8.606907,41.150286,1
-8.630298,41.154804,1
-8.600013,41.182686,1
-8.586918,41.170032,1
-8.608077,41.143401,1
-8.6283,41.157333,1
-8.62839,41.157432,1
-8.639883,41.159808,1
-8.610075,41.147685,1
-8.612748,41.146101,1
-8.572032,41.165478,1
-8.621865,41.151276,1
-8.643807,41.168475,1
-8.639892,41.15979,1
-8.572968,41.143293,1
-8.640639,41.159736,1
-8.616051,41.16231,1
-8.600103,41.182722,1
-8.663742,41.155911,1
-8.600454,41.181678,1
-8.60994,41.147739,1
-8.656821,41.173938,1
-8.640162,41.161725,1
-8.606421,41.144589,1
-8.610273,41.149971,1
-8.640477,41.161275,1
-8.609688,41.147613,1
-8.609994,41.147748,1
-8.613999,41.141313,1
-8.606529,41.144589,1
-8.648955,41.154336,1
-8.60409,41.16105,1
-8.609454,41.151393,1
-8.649405,41.154282,1
-8.590626,41.155533,1
-8.59131,41.162697,1
-8.612028,41.150529,1
-8.657028,41.150106,1
-8.61984,41.147973,1
-8.6472,41.154255,1
-8.67645,41.172003,1
-8.593245,41.16744,1
-8.627742,41.175405,1
-8.650314,41.158611,1
-8.613288,41.1543,1
-8.608581,41.167314,1
-8.582445,41.180553,1
-8.670969,41.166477,1
-8.640261,41.166603,1
-8.62722,41.152005,1
-8.643825,41.155146,1
-8.61093,41.145678,1
-8.627526,41.136201,1
-8.585613,41.148531,1
-8.617608,41.146128,1
-8.674101,41.153823,1
-8.629407,41.179113,1
-8.630595,41.154867,1
-8.610696,41.145867,1
-8.599014,41.14845,1
-8.615529,41.140647,1
-8.60697,41.150034,1
-8.571429,41.149395,1
-8.651277,41.161878,1
-8.610894,41.197563,1
-8.627571,41.15763,1
-8.613252,41.166855,1
-8.602389,41.155425,1
-8.596125,41.141835,1
-8.624844,41.177412,1
-8.628273,41.157567,1
-8.580114,41.159376,1
-8.612325,41.146038,1
-8.619984,41.146803,1
-8.579853,41.159583,1
-8.654688,41.173551,1
-8.582922,41.16834,1
-8.628867,41.160915,1
-8.610948,41.149584,1
-8.61246,41.146137,1
-8.596008,41.149836,1
-8.629128,41.169915,1
-8.591787,41.164101,1
-8.61984,41.147919,1
-8.639802,41.159763,1
-8.607888,41.162292,1
-8.58429,41.16312,1
-8.648883,41.1786,1
-8.598069,41.16555,1
-8.64666,41.150682,1
-8.584434,41.163129,1
-8.666244,41.171814,1
-8.628804,41.160915,1
-8.602596,41.155353,1
-8.649243,41.166765,1
-8.627265,41.151888,1
-8.619669,41.142249,1
-8.64486,41.162499,1
-8.676063,41.163273,1
-8.652645,41.165865,1
-8.616663,41.174685,1
-8.639901,41.159925,1
-8.627697,41.175369,1
-8.617761,41.151861,1
-8.628138,41.15736,1
-8.635653,41.168538,1
-8.545275,41.175189,1
-8.606457,41.147973,1
-8.62875,41.160969,1
-8.607366,41.145642,1
-8.567028,41.15367,1
-8.645427,41.166333,1
-8.654724,41.173569,1
-8.585658,41.148576,1
-8.649405,41.154372,1
-8.625276,41.157189,1
-8.591364,41.162706,1
-8.624115,41.156073,1
-8.666622,41.174397,1
-8.604801,41.161167,1
-8.612496,41.146038,1
-8.608437,41.17536,1
-8.574507,41.142798,1
-8.613693,41.14593,1
-8.582589,41.180301,1
-8.627733,41.136246,1
-8.674056,41.153895,1
-8.610903,41.14575,1
-8.607843,41.171121,1
-8.585667,41.148504,1
-8.663778,41.177178,1
-8.680491,41.155578,1
-8.58564,41.148576,1
-8.636166,41.162445,1
-8.632314,41.164497,1
-8.590194,41.174055,1
-8.600157,41.18274,1
-8.593245,41.177691,1
-8.628786,41.169798,1
-8.671653,41.164947,1
-8.640495,41.147775,1
-8.619876,41.148054,1
-8.608788,41.147388,1
-8.617644,41.14611,1
-8.610804,41.145687,1
-8.620839,41.167611,1
-8.582445,41.181021,1
-8.638209,41.235615,1
-8.585766,41.148756,1
-8.640261,41.146776,1
-8.613324,41.154417,1
-8.639784,41.159727,1
-8.602551,41.155704,1
-8.599257,41.149152,1
-8.628201,41.157369,1
-8.610669,41.147865,1
-8.602533,41.155839,1
-8.628786,41.154237,1
-8.610867,41.14557,1
-8.612523,41.145993,1
-8.618742,41.153994,1
-8.611407,41.150412,1
-8.668458,41.154012,1
-8.628156,41.157666,1
-8.606439,41.14449,1
-8.619633,41.168286,1
-8.609985,41.147685,1
-8.675982,41.16312,1
-8.567811,41.165559,1
-8.608149,41.147298,1
-8.605791,41.144256,1
-8.582922,41.180994,1
-8.610813,41.145696,1
-8.584344,41.163147,1
-8.613261,41.154444,1
-8.616096,41.147289,1
-8.639802,41.159799,1
-8.604171,41.161185,1
-8.628858,41.161113,1
-8.583237,41.181264,1
-8.627814,41.136282,1
-8.595513,41.154777,1
-8.638686,41.159115,1
-8.645274,41.152536,1
-8.666316,41.162922,1
-8.628759,41.160969,1
-8.613351,41.166855,1
-8.649513,41.167116,1
-8.568369,41.151681,1
-8.593263,41.167413,1
-8.579574,41.148423,1
-8.654814,41.153337,1
-8.630694,41.154939,1
-8.656839,41.161455,1
-8.591166,41.156793,1
-8.653293,41.169375,1
-8.609598,41.160483,1
-8.61228,41.153652,1
-8.639883,41.159781,1
-8.609643,41.160438,1
-8.627076,41.16447,1
-8.611119,41.149431,1
-8.603406,41.153733,1
-8.630073,41.155398,1
-8.647731,41.181642,1
-8.63235,41.164461,1
-8.61561,41.140845,1
-8.66358,41.177583,1
-8.609796,41.155227,1
-8.602866,41.145597,1
-8.619984,41.147982,1
-8.630658,41.154957,1
-8.605656,41.153625,1
-8.609166,41.147748,1
-8.643447,41.160366,1
-8.654724,41.173551,1
-8.561628,41.168376,1
-8.628417,41.145327,1
-8.647812,41.165127,1
-8.638443,41.170842,1
-8.569278,41.151204,1
-8.641368,41.156541,1
-8.582913,41.179941,1
-8.610876,41.145579,1
-8.616213,41.164101,1
-8.614431,41.148135,1
-8.617599,41.146128,1
-8.621217,41.161077,1
-8.669493,41.165001,1
-8.60049,41.160789,1
-8.607312,41.14566,1
-8.602389,41.155704,1
-8.600796,41.164452,1
-8.598474,41.143311,1
-8.57043,41.159646,1
-8.598816,41.166783,1
-8.610903,41.145678,1
-8.573832,41.160798,1
-8.600157,41.182704,1
-8.614899,41.162175,1
-8.584362,41.163165,1
-8.61084,41.145597,1
-8.569764,41.166063,1
-8.599257,41.14917,1
-8.613819,41.141349,1
-8.606988,41.145723,1
-8.596863,41.164236,1
-8.610822,41.145651,1
-8.643645,41.203971,1
-8.608716,41.147847,1
-8.62785,41.155596,1
-8.607483,41.145426,1
-8.672787,41.148891,1
-8.64405,41.158971,1
-8.619534,41.162634,1
-8.672724,41.148972,1
-8.614089,41.146326,1
-8.672724,41.148999,1
-8.659962,41.17689,1
-8.611101,41.149395,1
-8.61255,41.145966,1
-8.613441,41.147514,1
-8.620812,41.15547,1
-8.646336,41.177349,1
-8.67267,41.148999,1
-8.613954,41.141241,1
-8.60994,41.160582,1
-8.649774,41.154282,1
-8.672724,41.148927,1
-8.607258,41.145687,1
-8.580114,41.159367,1
-8.612586,41.145885,1
-8.653131,41.170194,1
-8.575641,41.143743,1
-8.62821,41.157216,1
-8.586045,41.149044,1
-8.648127,41.157918,1
-8.618004,41.13684,1
-8.650062,41.161338,1
-8.666325,41.163084,1
-8.614017,41.141277,1
-8.672742,41.148963,1
-8.627769,41.175387,1
-8.606439,41.144571,1
-8.673309,41.160222,1
-8.600931,41.184036,1
-8.629038,41.14908,1
-8.585613,41.148468,1
-8.655228,41.152077,1
-8.626977,41.166909,1
-8.622369,41.152833,1
-8.645193,41.157792,1
-8.611074,41.178834,1
-8.599158,41.141727,1
-8.584326,41.1633,1
-8.672742,41.148927,1
-8.607465,41.145417,1
-8.612775,41.145921,1
-8.60481,41.161149,1
-8.604936,41.146281,1
-8.630721,41.154939,1
-8.697312,41.203341,1
-8.585613,41.148585,1
-8.685324,41.167422,1
-8.599239,41.149143,1
-8.622513,41.157666,1
-8.585829,41.148657,1
-8.627697,41.175414,1
-8.628102,41.157468,1
-8.640765,41.160069,1
-8.586693,41.169969,1
-8.610903,41.145687,1
-8.613855,41.141313,1
-8.613234,41.166909,1
-8.638443,41.170815,1
-8.598537,41.177745,1
-8.609472,41.177259,1
-8.612649,41.145984,1
-8.654697,41.156856,1
-8.680455,41.155524,1
-8.631477,41.150043,1
-8.604864,41.152608,1
-8.613999,41.146425,1
-8.628786,41.160996,1
-8.59923,41.149179,1
-8.649774,41.154309,1
-8.579835,41.159097,1
-8.582976,41.179977,1
-8.625753,41.157333,1
-8.60661,41.147766,1
-8.598636,41.150862,1
-8.668566,41.171481,1
-8.660583,41.166423,1
-8.672697,41.148954,1
-8.607033,41.150277,1
-8.627805,41.175441,1
-8.602587,41.155416,1
-8.609292,41.178924,1
-8.585703,41.148576,1
-8.639649,41.159817,1
-8.612478,41.145948,1
-8.61399,41.14125,1
-8.613765,41.147019,1
-8.615403,41.140791,1
-8.607105,41.150349,1
-8.612514,41.145984,1
-8.649513,41.167278,1
-8.683506,41.159187,1
-8.611038,41.149449,1
-8.628543,41.156847,1
-8.613252,41.154372,1
-8.62812,41.157333,1
-8.569395,41.140863,1
-8.602452,41.155695,1
-8.681211,41.177052,1
-8.597646,41.187222,1
-8.688015,41.17221,1
-8.648946,41.178555,1
-8.609715,41.147757,1
-8.612172,41.147919,1
-8.612559,41.146056,1
-8.602542,41.155614,1
-8.607834,41.142762,1
-8.648883,41.178627,1
-8.612622,41.146074,1
-8.608023,41.147298,1
-8.588304,41.171148,1
-8.588187,41.172345,1
-8.608221,41.147253,1
-8.606349,41.144607,1
-8.604801,41.161266,1
-8.614314,41.147298,1
-8.612541,41.146074,1
-8.614656,41.146614,1
-8.602173,41.156658,1
-8.648829,41.178618,1
-8.613594,41.146002,1
-8.613648,41.146893,1
-8.648883,41.1786,1
-8.60949,41.151267,1
-8.612595,41.14602,1
-8.609247,41.190678,1
-8.608149,41.14737,1
-8.589789,41.173461,1
-8.609508,41.151258,1
-8.606538,41.144598,1
-8.602578,41.15574,1
-8.611011,41.149494,1
-8.589825,41.173515,1
-8.612649,41.145984,1
-8.614719,41.150952,1
-8.613702,41.146902,1
-8.613855,41.141376,1
-8.614026,41.146542,1
-8.60976,41.151915,1
-8.602506,41.155983,1
-8.628714,41.160987,1
-8.591274,41.162751,1
-8.612694,41.145957,1
-8.602587,41.155281,1
-8.600139,41.182731,1
-8.602524,41.155938,1
-8.61084,41.145561,1
-8.607231,41.14575,1
-8.58573,41.148558,1
-8.609652,41.140782,1
-8.589735,41.175036,1
-8.613909,41.14656,1
-8.613585,41.146425,1
-8.612622,41.145957,1
-8.59464,41.156379,1
-8.608068,41.147253,1
-8.574687,41.142699,1
-8.676567,41.152887,1
-8.617617,41.142276,1
-8.626959,41.169744,1
-8.612541,41.146056,1
-8.60697,41.145957,1
-8.597943,41.160996,1
-8.613522,41.145948,1
-8.612568,41.145984,1
-8.635914,41.162607,1
-8.604783,41.161176,1
-8.614026,41.14656,1
-8.618337,41.144778,1
-8.613117,41.1669,1
-8.612514,41.145921,1
-8.599302,41.149188,1
-8.610291,41.15043,1
-8.620965,41.170401,1
-8.612793,41.146056,1
-8.612631,41.146074,1
-8.609256,41.143212,1
-8.626851,41.152041,1
-8.714754,41.207859,1
-8.610885,41.145606,1
-8.610822,41.145642,1
-8.589609,41.173272,1
-8.608041,41.147325,1
-8.619849,41.148,1
-8.613999,41.141286,1
-8.620011,41.146884,1
-8.610885,41.145588,1
-8.613963,41.141313,1
-8.611011,41.145579,1
-8.613756,41.146902,1
-8.677962,41.156964,1
-8.62524,41.167305,1
-8.612586,41.146011,1
-8.616231,41.145228,1
-8.663706,41.177268,1
-8.627751,41.175396,1
-8.634852,41.140881,1
-8.612649,41.146056,1
-8.611407,41.182515,1
-8.609616,41.160348,1
-8.606853,41.145705,1
-8.627751,41.17536,1
-8.650242,41.165298,1
-8.612622,41.146002,1
-8.597448,41.187717,1
-8.630685,41.15493,1
-8.601246,41.198778,1
-8.589816,41.17356,1
-8.569719,41.166072,1
-8.610804,41.145687,1
-8.610552,41.144049,1
-8.586108,41.150817,1
-8.579241,41.150079,1
-8.58978,41.173488,1
-8.612784,41.146065,1
-8.683506,41.159088,1
-8.606808,41.145849,1
-8.613225,41.166621,1
-8.610849,41.145696,1
-8.619984,41.146794,1
-8.637498,41.172021,1
-8.639838,41.159817,1
-8.606934,41.150295,1
-8.613261,41.154417,1
-8.626959,41.15601,1
-8.608464,41.165505,1
-8.613252,41.154444,1
-8.669772,41.236866,1
-8.613792,41.14692,1
-8.612829,41.145912,1
-8.627256,41.150403,1
-8.606295,41.144544,1
-8.606448,41.144589,1
-8.599464,41.182641,1
-8.652789,41.161887,1
-8.638587,41.159178,1
-8.601633,41.147253,1
-8.622972,41.150763,1
-8.627418,41.157576,1
-8.649846,41.154462,1
-8.648766,41.148522,1
-8.611056,41.145588,1
-8.610417,41.14791,1
-8.607915,41.147181,1
-8.666325,41.172219,1
-8.584326,41.163129,1
-8.630424,41.154993,1
-8.610768,41.145642,1
-8.649765,41.154318,1
-8.607132,41.150313,1
-8.630496,41.154939,1
-8.60958,41.160321,1
-8.611011,41.149503,1
-8.655633,41.172903,1
-8.602551,41.155785,1
-8.613639,41.146974,1
-8.543781,41.176854,1
-8.662761,41.159205,1
-8.65683,41.161455,1
-8.612352,41.145966,1
-8.576793,41.16177,1
-8.649459,41.154282,1
-8.600103,41.182722,1
-8.602434,41.1561,1
-8.627085,41.151987,1
-8.669223,41.177754,1
-8.656848,41.161473,1
-8.605161,41.146695,1
-8.673768,41.149656,1
-8.649369,41.167323,1
-8.625843,41.159385,1
-8.623107,41.167584,1
-8.628336,41.157342,1
-8.659809,41.148405,1
-8.585811,41.148477,1
-8.613207,41.166837,1
-8.583174,41.181336,1
-8.600166,41.182713,1
-8.63964,41.162202,1
-8.61318,41.166765,1
-8.649792,41.154381,1
-8.705574,41.190966,1
-8.654679,41.173596,1
-8.649396,41.154363,1
-8.61183,41.140584,1
-8.617581,41.146128,1
-8.615529,41.140674,1
-8.60805,41.14728,1
-8.612649,41.145957,1
-8.610021,41.147748,1
-8.613504,41.14584,1
-8.610066,41.147703,1
-8.612523,41.145966,1
-8.714655,41.206401,1
-8.60175,41.157981,1
-8.683452,41.158971,1
-8.620839,41.150052,1
-8.674056,41.153877,1
-8.683569,41.159214,1
-8.618004,41.170968,1
-8.658567,41.180616,1
-8.711217,41.201793,1
-8.608653,41.147802,1
-8.713998,41.205267,1
-8.712612,41.203485,1
-8.589744,41.173443,1
-8.6418,41.143617,1
-8.714655,41.206842,1
-8.683389,41.159052,1
-8.619831,41.148036,1
-8.683461,41.15916,1
-8.711073,41.199651,1
-8.672787,41.148945,1
-8.613297,41.146659,1
-8.714385,41.205843,1
-8.606493,41.147856,1
-8.609832,41.147757,1
-8.613675,41.146929,1
-8.602497,41.155704,1
-8.672805,41.148837,1
-8.651871,41.165721,1
-8.68374,41.159286,1
-8.60697,41.145651,1
-8.61327,41.154372,1
-8.630847,41.146362,1
-8.638596,41.184297,1
-8.614242,41.147766,1
-8.615529,41.140692,1
-8.62821,41.157297,1
-8.617068,41.137632,1
-8.612577,41.146074,1
-8.615538,41.140683,1
-8.649423,41.154345,1
-8.608113,41.147262,1
-8.617608,41.146137,1
-8.608041,41.147208,1
-8.612496,41.145948,1
-8.612757,41.146092,1
-8.613648,41.146848,1
-8.713998,41.205285,1
-8.659125,41.165505,1
-8.613207,41.154372,1
-8.612595,41.146038,1
-8.68905,41.193828,1
-8.630829,41.14638,1
-8.622711,41.207724,1
-8.710794,41.198985,1
-8.592093,41.193198,1
-8.591301,41.16276,1
-8.672742,41.148927,1
-8.714583,41.207544,1
-8.713971,41.205258,1
-8.613558,41.146848,1
-8.613,41.148324,1
-8.612163,41.147604,1
-8.670456,41.155479,1
-8.613225,41.154444,1
-8.594361,41.150772,1
-8.709102,41.201559,1
-8.59437,41.190012,1
-8.604108,41.161176,1
-8.697915,41.223231,1
-8.713278,41.204331,1
-8.657001,41.149998,1
-8.602497,41.155722,1
-8.611002,41.145471,1
-8.639874,41.159808,1
-8.683569,41.15907,1
-8.600256,41.161545,1
-8.693505,41.186934,1
-8.614071,41.146227,1
-8.647371,41.17617,1
-8.714241,41.205591,1
-8.612604,41.146056,1
-8.629668,41.156343,1
-8.612622,41.146011,1
-8.656902,41.161428,1
-8.623377,41.176602,1
-8.713206,41.204232,1
-8.618166,41.185044,1
-8.711514,41.201649,1
-8.619831,41.148072,1
-8.714457,41.20605,1
-8.61372,41.14683,1
-8.605782,41.144319,1
-8.61075,41.145624,1
-8.591337,41.16276,1
-8.612919,41.14602,1
-8.714655,41.20686,1
-8.714214,41.208777,1
-8.704971,41.20128,1
-8.620002,41.146812,1
-8.602209,41.150745,1
-8.713998,41.205312,1
-8.607258,41.145768,1
-8.612622,41.145993,1
-8.614017,41.146605,1
-8.706969,41.201433,1
-8.61264,41.145966,1
-8.714475,41.208345,1
-8.612532,41.146101,1
-8.610237,41.151708,1
-8.627175,41.151933,1
-8.612154,41.147964,1
-8.709714,41.201613,1
-8.604774,41.16114,1
-8.712189,41.202738,1
-8.648388,41.164794,1
-8.615547,41.140683,1
-8.603739,41.152743,1
-8.714925,41.206959,1
-8.714925,41.206959,1
-8.713053,41.204043,1
-8.612811,41.145966,1
-8.712117,41.202819,1
-8.714583,41.20812,1
